"t","ct","lower_expec","median_expec","upper_expec","region","date","fit"
98,32,4.87619016517243,6.00940987516579,6.80637604837632,"National",2020-05-19,"seir"
98,33,4.32511334385687,5.58187638922125,6.52658164323304,"National",2020-05-19,"seir"
98,34,3.79201340192556,5.08667036534365,6.22665452311921,"National",2020-05-19,"seir"
98,35,3.27798291597171,4.55308110515388,5.90785568023014,"National",2020-05-19,"seir"
98,36,2.79430902852558,3.9806622970326,5.47891046664799,"National",2020-05-19,"seir"
105,0,1.47382202208354e-46,1.4645445764996e-20,4.96350319178978e-10,"National",2020-05-26,"seir"
105,1,4.93032774034148e-36,1.25712594916086e-16,2.68671625072733e-08,"National",2020-05-26,"seir"
105,2,7.37109105788566e-28,2.03887777101478e-13,7.08267279424007e-07,"National",2020-05-26,"seir"
105,3,1.63552244857691e-21,8.72239352573329e-11,1.08350109706997e-05,"National",2020-05-26,"seir"
105,4,1.37989333978363e-16,9.01913971591655e-09,8.93220087483089e-05,"National",2020-05-26,"seir"
105,5,9.18536217257815e-13,4.11047128568733e-07,0.000422566007090693,"National",2020-05-26,"seir"
105,6,7.25297462527806e-10,7.99439421993432e-06,0.00183823825021757,"National",2020-05-26,"seir"
105,7,1.28892665094002e-07,0.000103865147212422,0.00723177548871985,"National",2020-05-26,"seir"
105,8,6.94664690767466e-06,0.000958000707402228,0.0237760462881017,"National",2020-05-26,"seir"
105,9,0.000162152130188391,0.00625929665722749,0.0653969631604257,"National",2020-05-26,"seir"
105,10,0.0019464027988718,0.0263807194163315,0.1545898408891,"National",2020-05-26,"seir"
105,11,0.0130665186263201,0.0805303210224963,0.322170995621636,"National",2020-05-26,"seir"
105,12,0.0532679344261571,0.202648161304877,0.586407946778436,"National",2020-05-26,"seir"
105,13,0.171013213658275,0.453229159904363,0.946668133349086,"National",2020-05-26,"seir"
105,14,0.420420117106464,0.882272454234023,1.55698486014633,"National",2020-05-26,"seir"
105,15,0.853802265999945,1.50824002623163,2.35332882481585,"National",2020-05-26,"seir"
105,16,1.52008754255151,2.3663529727373,3.36454461256946,"National",2020-05-26,"seir"
105,17,2.42943798470627,3.45382230083071,4.56168729448242,"National",2020-05-26,"seir"
105,18,3.55726731410003,4.67211378472837,5.94188631906254,"National",2020-05-26,"seir"
105,19,4.84837982612441,6.05498139212833,7.45190903333574,"National",2020-05-26,"seir"
105,20,6.23125997037567,7.39136287879958,8.76030382064131,"National",2020-05-26,"seir"
105,21,7.56745113500956,8.70953206110954,10.0531380735396,"National",2020-05-26,"seir"
105,22,8.8203885557463,9.93212416393967,11.3725688255306,"National",2020-05-26,"seir"
105,23,9.85279628626348,10.9494947272261,12.3323611853401,"National",2020-05-26,"seir"
105,24,10.7019904760747,11.7709743595429,13.1307147349438,"National",2020-05-26,"seir"
105,25,11.2932817764105,12.3938112874222,13.8013461561036,"National",2020-05-26,"seir"
105,26,11.7102312837783,12.8540440854288,14.3127107297517,"National",2020-05-26,"seir"
105,27,12.0721437906447,13.1470522468877,14.5303808777232,"National",2020-05-26,"seir"
105,28,12.3044403906757,13.3318673268188,14.4828998923307,"National",2020-05-26,"seir"
105,29,12.3501189784908,13.3237319405286,14.157472355134,"National",2020-05-26,"seir"
105,30,12.0246985285173,13.1336026665503,13.9669701880247,"National",2020-05-26,"seir"
105,31,11.4696164462956,12.6861421003854,14.0171171488812,"National",2020-05-26,"seir"
105,32,10.6168353625214,12.1246355132176,13.8743759240296,"National",2020-05-26,"seir"
105,33,9.64079443428216,11.3346045497013,13.3102979377212,"National",2020-05-26,"seir"
105,34,8.59689067774121,10.4623728823885,12.4939230140872,"National",2020-05-26,"seir"
105,35,7.53888421720302,9.47800103564366,11.3467330918931,"National",2020-05-26,"seir"
105,36,6.45640152785279,8.34737182447596,10.2814661637575,"National",2020-05-26,"seir"
112,0,3.46761380612105e-81,7.98143500902195e-30,4.0944936031049e-10,"National",2020-06-02,"seir"
112,1,5.35962483968884e-62,6.789272764851e-24,1.24798067384572e-08,"National",2020-06-02,"seir"
112,2,2.3480435943077e-47,4.33765279589545e-19,2.29353370190312e-07,"National",2020-06-02,"seir"
112,3,3.48693216360808e-36,2.4028158331206e-15,2.75570645670977e-06,"National",2020-06-02,"seir"
112,4,1.16586198255164e-27,2.24118622206854e-12,2.29603874466148e-05,"National",2020-06-02,"seir"
112,5,3.72206903258978e-21,5.93330957625398e-10,0.000139148935576889,"National",2020-06-02,"seir"
112,6,3.41933240894535e-16,5.79946375935111e-08,0.00064085194673711,"National",2020-06-02,"seir"
112,7,1.47695290247557e-12,1.93989864628281e-06,0.00233840117459395,"National",2020-06-02,"seir"
112,8,9.60146504007278e-10,3.99069034141851e-05,0.00779397156297109,"National",2020-06-02,"seir"
112,9,1.51417173262838e-07,0.000426744111724304,0.0223145402165223,"National",2020-06-02,"seir"
112,10,5.49756307355819e-06,0.00272449457071307,0.061214699556117,"National",2020-06-02,"seir"
112,11,0.000107789523012735,0.0122244609894592,0.144172554514345,"National",2020-06-02,"seir"
112,12,0.00128607663538621,0.041302234806498,0.299124665499102,"National",2020-06-02,"seir"
112,13,0.0112250975033758,0.110751670371645,0.550888031028684,"National",2020-06-02,"seir"
112,14,0.0582430020285922,0.27115267419175,0.902644486420083,"National",2020-06-02,"seir"
112,15,0.180116975619684,0.519404857239828,1.33023537798176,"National",2020-06-02,"seir"
112,16,0.438577570111935,0.933526499984374,1.86207364425572,"National",2020-06-02,"seir"
112,17,0.858312658153102,1.52391439778957,2.53202369917227,"National",2020-06-02,"seir"
112,18,1.45249801274391,2.33646693297021,3.45356915239951,"National",2020-06-02,"seir"
112,19,2.27227691948826,3.38748466123665,4.44848772776528,"National",2020-06-02,"seir"
112,20,3.22137062795817,4.45306815969772,5.68099006412739,"National",2020-06-02,"seir"
112,21,4.26054761891771,5.60961104686175,7.05983928484478,"National",2020-06-02,"seir"
112,22,5.4945336018745,6.8346524990628,8.31721688279745,"National",2020-06-02,"seir"
112,23,6.55087394832513,8.06443944366622,9.48970074472559,"National",2020-06-02,"seir"
112,24,7.32839856110128,9.11076632847283,10.594020919646,"National",2020-06-02,"seir"
112,25,7.98946570722173,10.1688867910911,11.9015334956072,"National",2020-06-02,"seir"
112,26,8.73439347444839,11.2065659735393,12.9276779372296,"National",2020-06-02,"seir"
112,27,9.88881958636589,11.8804111069484,13.6304106495239,"National",2020-06-02,"seir"
112,28,10.6491467122084,12.4415701151553,14.0037990526922,"National",2020-06-02,"seir"
112,29,11.2914016687294,12.8891023868175,14.3225312352134,"National",2020-06-02,"seir"
112,30,11.7987185074352,13.1634804939505,15.8422849286728,"National",2020-06-02,"seir"
112,31,11.9118012319011,13.3581635248358,18.9955775550988,"National",2020-06-02,"seir"
112,32,11.3745981190457,13.1937740033675,18.4931111630677,"National",2020-06-02,"seir"
112,33,10.4242165619154,12.4595343115812,15.7563561078657,"National",2020-06-02,"seir"
112,34,9.45405591053699,11.1700858600709,13.5068500731148,"National",2020-06-02,"seir"
112,35,7.78464038514618,9.65702626782094,12.1647039800411,"National",2020-06-02,"seir"
112,36,5.97599675534638,8.21920646061141,10.9301560786759,"National",2020-06-02,"seir"
119,0,4.56973782736323e-30,7.61550740408714e-14,8.33277348512483e-08,"National",2020-06-09,"seir"
119,1,1.98015466376099e-23,2.97434544507544e-11,1.52731424775304e-06,"National",2020-06-09,"seir"
119,2,3.5247119299109e-18,3.35039404101748e-09,1.7283903357544e-05,"National",2020-06-09,"seir"
119,3,2.54754538601103e-14,1.66797144662572e-07,0.00014593156920187,"National",2020-06-09,"seir"
119,4,2.86159983177328e-11,3.47021279628674e-06,0.000898785737840938,"National",2020-06-09,"seir"
119,5,7.25743978062051e-09,4.87723718489454e-05,0.00400805214108543,"National",2020-06-09,"seir"
119,6,5.69589289856981e-07,0.000405673294827654,0.0139051881124387,"National",2020-06-09,"seir"
119,7,1.76689543190442e-05,0.0025770791888478,0.0410966532899648,"National",2020-06-09,"seir"
119,8,0.000263379766707378,0.0113496984694481,0.100033629376711,"National",2020-06-09,"seir"
119,9,0.0022038708502293,0.0363285522463445,0.211436388250156,"National",2020-06-09,"seir"
119,10,0.0136314984301602,0.095232098068309,0.380339953144013,"National",2020-06-09,"seir"
119,11,0.0534907369458722,0.203187793303927,0.610893150528766,"National",2020-06-09,"seir"
119,12,0.140415387004394,0.373572248345701,0.907289313440987,"National",2020-06-09,"seir"
119,13,0.303609055180806,0.627911772912102,1.26107318161827,"National",2020-06-09,"seir"
119,14,0.566827216384433,0.97455917182934,1.66927299851801,"National",2020-06-09,"seir"
119,15,0.929903609651356,1.3549815704477,2.13558482211983,"National",2020-06-09,"seir"
119,16,1.3243119570323,1.804207755753,2.61649072552923,"National",2020-06-09,"seir"
119,17,1.76575233854365,2.27499948924307,3.08230507746615,"National",2020-06-09,"seir"
119,18,2.21647056389744,2.7601247768883,3.53470485543703,"National",2020-06-09,"seir"
119,19,2.67715771165905,3.26099267391469,3.93286113754896,"National",2020-06-09,"seir"
119,20,3.01353173967726,3.65033633895864,4.24713539701145,"National",2020-06-09,"seir"
119,21,3.33609081500292,3.98349924652531,4.73495476481219,"National",2020-06-09,"seir"
119,22,3.59435230718388,4.33073744253942,5.15275615657456,"National",2020-06-09,"seir"
119,23,3.82863682065382,4.60130772834441,5.50131297507072,"National",2020-06-09,"seir"
119,24,4.04150659677701,4.8276455570973,5.82033608004084,"National",2020-06-09,"seir"
119,25,4.23831569051161,5.02483173882569,6.14642005197555,"National",2020-06-09,"seir"
119,26,4.4324511986224,5.20899577607021,6.3818601280479,"National",2020-06-09,"seir"
119,27,4.60656045789586,5.35635954143572,6.51264736268332,"National",2020-06-09,"seir"
119,28,4.73770464980776,5.58721200056945,6.59069498145232,"National",2020-06-09,"seir"
119,29,5.01255603502475,5.79299167113891,6.74712554143954,"National",2020-06-09,"seir"
119,30,5.38128844752944,6.19355643880735,6.94116255267884,"National",2020-06-09,"seir"
119,31,5.93347934891648,6.75965509677094,7.57765809554521,"National",2020-06-09,"seir"
119,32,6.57586009931951,7.97654547965102,10.3441323443074,"National",2020-06-09,"seir"
119,33,6.85571617816234,9.43659007056723,12.4529023721661,"National",2020-06-09,"seir"
119,34,6.66187367815704,9.44517005578814,12.3665494430416,"National",2020-06-09,"seir"
119,35,6.11209151684252,7.9301160126559,9.79503368486154,"National",2020-06-09,"seir"
119,36,4.91665228155482,6.19440761681856,7.84030741233242,"National",2020-06-09,"seir"
126,0,5.57013610863515e-54,1.58111464615568e-20,3.35499077615808e-11,"National",2020-06-16,"seir"
126,1,6.80959252419455e-41,1.45828232006778e-16,4.05015330409887e-09,"National",2020-06-16,"seir"
126,2,6.50126349909124e-31,2.6089972471362e-13,2.13433859856392e-07,"National",2020-06-16,"seir"
126,3,2.69998050204624e-23,1.18567061779911e-10,5.5157482506862e-06,"National",2020-06-16,"seir"
126,4,1.68670573575161e-17,1.86652466042132e-08,7.40541339127372e-05,"National",2020-06-16,"seir"
126,5,4.10622813621289e-13,1.08298808759866e-06,0.000633599050373365,"National",2020-06-16,"seir"
126,6,6.71722582226957e-10,2.61896277490545e-05,0.00371774398182863,"National",2020-06-16,"seir"
